semantic_tensor_id	source_name	source_dtype	source_shape	runtime_layout	owning_gpu	layer_id	kernel_family	source_offset	byte_length	shard_file	shard_offset	scale_offset	checksum
blk.36.ffn_down_shexp.weight	blk.36.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	36	v100_shared_fp8_dense_pending	133574389248	8454144	gpu6.weights	7144726528	-1	pending
blk.36.ffn_up_shexp.weight	blk.36.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	36	v100_shared_fp8_dense_pending	133582843392	8454144	gpu6.weights	7153180672	-1	pending
blk.36.ffn_norm.weight	blk.36.ffn_norm.weight	f32	[4096]	source_f32	6	36	ds4_control_f32	133591297536	16384	gpu6.weights	7161634816	-1	pending
blk.36.hc_attn_base	blk.36.hc_attn_base	f32	[24]	source_f32	6	36	ds4_hc_control_f32	133591313920	96	gpu6.weights	7161651200	-1	pending
blk.36.hc_attn_fn	blk.36.hc_attn_fn	f32	[16384x24]	source_f32	6	36	ds4_hc_control_f32	133591314016	1572864	gpu6.weights	7161651456	-1	pending
blk.36.hc_attn_scale	blk.36.hc_attn_scale	f32	[3]	source_f32	6	36	ds4_hc_control_f32	133592886880	12	gpu6.weights	7163224320	-1	pending
blk.36.hc_ffn_base	blk.36.hc_ffn_base	f32	[24]	source_f32	6	36	ds4_hc_control_f32	133592886912	96	gpu6.weights	7163224576	-1	pending
blk.36.hc_ffn_fn	blk.36.hc_ffn_fn	f32	[16384x24]	source_f32	6	36	ds4_hc_control_f32	133592887008	1572864	gpu6.weights	7163224832	-1	pending
blk.36.hc_ffn_scale	blk.36.hc_ffn_scale	f32	[3]	source_f32	6	36	ds4_hc_control_f32	133594459872	12	gpu6.weights	7164797696	-1	pending
blk.37.attn_sinks	blk.37.attn_sinks	f32	[64]	source_f32_control	6	37	ds4_attention_control	133594459904	256	gpu6.weights	7164797952	-1	pending
blk.37.attn_compress_ape	blk.37.attn_compress_ape	f32	[512x128]	source_f32	6	37	ds4_compressor_bf16_f32_pending	133594460160	262144	gpu6.weights	7164798208	-1	pending
blk.37.attn_compress_norm.weight	blk.37.attn_compress_norm.weight	f32	[512]	source_f32	6	37	ds4_compressor_bf16_f32_pending	133594722304	2048	gpu6.weights	7165060352	-1	pending
blk.37.attn_compress_gate.weight	blk.37.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	6	37	ds4_compressor_bf16_f32_pending	133594724352	4194304	gpu6.weights	7165062400	-1	pending
blk.37.attn_compress_kv.weight	blk.37.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	6	37	ds4_compressor_bf16_f32_pending	133598918656	4194304	gpu6.weights	7169256704	-1	pending
blk.37.attn_kv_a_norm.weight	blk.37.attn_kv_a_norm.weight	f32	[512]	source_f32_control	6	37	ds4_attention_control	133603112960	2048	gpu6.weights	7173451008	-1	pending
blk.37.attn_q_a_norm.weight	blk.37.attn_q_a_norm.weight	f32	[1024]	source_f32_control	6	37	ds4_attention_control	133603115008	4096	gpu6.weights	7173453056	-1	pending
blk.37.attn_kv_latent.weight	blk.37.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	37	v100_fp8_dequant_f16_hmma_pending	133603119104	2113536	gpu6.weights	7173457152	-1	pending
blk.37.attn_output_a.weight	blk.37.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	37	v100_fp8_dequant_f16_hmma_pending	133605232640	33816576	gpu6.weights	7175570688	-1	pending
blk.37.attn_output_b.weight	blk.37.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	37	v100_fp8_dequant_f16_hmma_pending	133639049216	33816576	gpu6.weights	7209387264	-1	pending
blk.37.attn_q_a.weight	blk.37.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	37	v100_fp8_dequant_f16_hmma_pending	133672865792	4227072	gpu6.weights	7243203840	-1	pending
blk.37.attn_q_b.weight	blk.37.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	37	v100_fp8_dequant_f16_hmma_pending	133677092864	33816576	gpu6.weights	7247430912	-1	pending
blk.37.attn_norm.weight	blk.37.attn_norm.weight	f32	[4096]	source_f32_control	6	37	ds4_attention_control	133710909440	16384	gpu6.weights	7281247488	-1	pending
blk.37.ffn_down_exps.weight	blk.37.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	6	37	v100_grouped_mxfp4_pending	133710925824	1140850688	gpu6.weights	7281263872	-1	pending
blk.37.ffn_gate_exps.weight	blk.37.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	37	v100_grouped_mxfp4_pending	134851776512	1140850688	gpu6.weights	8422114560	-1	pending
blk.37.ffn_up_exps.weight	blk.37.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	37	v100_grouped_mxfp4_pending	135992627200	1140850688	gpu6.weights	9562965248	-1	pending
blk.37.exp_probs_b	blk.37.exp_probs_b	f32	[256]	source_f32	6	37	ds4_router_f32_i32	137133477888	1024	gpu6.weights	10703815936	-1	pending
blk.37.ffn_gate_inp.weight	blk.37.ffn_gate_inp.weight	f32	[4096x256]	source_f32	6	37	ds4_router_f32_i32	137133478912	4194304	gpu6.weights	10703816960	-1	pending
blk.37.ffn_gate_shexp.weight	blk.37.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	37	v100_shared_fp8_dense_pending	137137673216	8454144	gpu6.weights	10708011264	-1	pending
blk.37.ffn_down_shexp.weight	blk.37.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	37	v100_shared_fp8_dense_pending	137146127360	8454144	gpu6.weights	10716465408	-1	pending
blk.37.ffn_up_shexp.weight	blk.37.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	37	v100_shared_fp8_dense_pending	137154581504	8454144	gpu6.weights	10724919552	-1	pending
blk.37.ffn_norm.weight	blk.37.ffn_norm.weight	f32	[4096]	source_f32	6	37	ds4_control_f32	137163035648	16384	gpu6.weights	10733373696	-1	pending
blk.37.hc_attn_base	blk.37.hc_attn_base	f32	[24]	source_f32	6	37	ds4_hc_control_f32	137163052032	96	gpu6.weights	10733390080	-1	pending
blk.37.hc_attn_fn	blk.37.hc_attn_fn	f32	[16384x24]	source_f32	6	37	ds4_hc_control_f32	137163052128	1572864	gpu6.weights	10733390336	-1	pending
blk.37.hc_attn_scale	blk.37.hc_attn_scale	f32	[3]	source_f32	6	37	ds4_hc_control_f32	137164624992	12	gpu6.weights	10734963200	-1	pending
blk.37.hc_ffn_base	blk.37.hc_ffn_base	f32	[24]	source_f32	6	37	ds4_hc_control_f32	137164625024	96	gpu6.weights	10734963456	-1	pending
blk.37.hc_ffn_fn	blk.37.hc_ffn_fn	f32	[16384x24]	source_f32	6	37	ds4_hc_control_f32	137164625120	1572864	gpu6.weights	10734963712	-1	pending
blk.37.hc_ffn_scale	blk.37.hc_ffn_scale	f32	[3]	source_f32	6	37	ds4_hc_control_f32	137166197984	12	gpu6.weights	10736536576	-1	pending
blk.38.attn_sinks	blk.38.attn_sinks	f32	[64]	source_f32_control	6	38	ds4_attention_control	137166198016	256	gpu6.weights	10736536832	-1	pending
blk.38.attn_compress_ape	blk.38.attn_compress_ape	f32	[1024x4]	source_f32	6	38	ds4_compressor_bf16_f32_pending	137166198272	16384	gpu6.weights	10736537088	-1	pending
blk.38.attn_compress_norm.weight	blk.38.attn_compress_norm.weight	f32	[512]	source_f32	6	38	ds4_compressor_bf16_f32_pending	137166214656	2048	gpu6.weights	10736553472	-1	pending
blk.38.attn_compress_gate.weight	blk.38.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	6	38	ds4_compressor_bf16_f32_pending	137166216704	8388608	gpu6.weights	10736555520	-1	pending
blk.38.attn_compress_kv.weight	blk.38.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	6	38	ds4_compressor_bf16_f32_pending	137174605312	8388608	gpu6.weights	10744944128	-1	pending
blk.38.indexer.compress_ape	blk.38.indexer.compress_ape	f32	[256x4]	source_f32	6	38	ds4_indexer_mixed_pending	137182993920	4096	gpu6.weights	10753332736	-1	pending
blk.38.indexer.compress_norm.weight	blk.38.indexer.compress_norm.weight	f32	[128]	source_f32	6	38	ds4_indexer_mixed_pending	137182998016	512	gpu6.weights	10753336832	-1	pending
blk.38.indexer.compress_gate.weight	blk.38.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	6	38	ds4_indexer_mixed_pending	137182998528	2097152	gpu6.weights	10753337344	-1	pending
blk.38.indexer.compress_kv.weight	blk.38.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	6	38	ds4_indexer_mixed_pending	137185095680	2097152	gpu6.weights	10755434496	-1	pending
blk.38.indexer.proj.weight	blk.38.indexer.proj.weight	bf16	[4096x64]	source_bf16	6	38	ds4_indexer_mixed_pending	137187192832	524288	gpu6.weights	10757531648	-1	pending
blk.38.indexer.attn_q_b.weight	blk.38.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	6	38	ds4_indexer_mixed_pending	137187717120	8454144	gpu6.weights	10758055936	-1	pending
blk.38.attn_kv_a_norm.weight	blk.38.attn_kv_a_norm.weight	f32	[512]	source_f32_control	6	38	ds4_attention_control	137196171264	2048	gpu6.weights	10766510080	-1	pending
blk.38.attn_q_a_norm.weight	blk.38.attn_q_a_norm.weight	f32	[1024]	source_f32_control	6	38	ds4_attention_control	137196173312	4096	gpu6.weights	10766512128	-1	pending
blk.38.attn_kv_latent.weight	blk.38.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	38	v100_fp8_dequant_f16_hmma_pending	137196177408	2113536	gpu6.weights	10766516224	-1	pending
blk.38.attn_output_a.weight	blk.38.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	38	v100_fp8_dequant_f16_hmma_pending	137198290944	33816576	gpu6.weights	10768629760	-1	pending
blk.38.attn_output_b.weight	blk.38.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	38	v100_fp8_dequant_f16_hmma_pending	137232107520	33816576	gpu6.weights	10802446336	-1	pending
blk.38.attn_q_a.weight	blk.38.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	38	v100_fp8_dequant_f16_hmma_pending	137265924096	4227072	gpu6.weights	10836262912	-1	pending
blk.38.attn_q_b.weight	blk.38.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	38	v100_fp8_dequant_f16_hmma_pending	137270151168	33816576	gpu6.weights	10840489984	-1	pending
blk.38.attn_norm.weight	blk.38.attn_norm.weight	f32	[4096]	source_f32_control	6	38	ds4_attention_control	137303967744	16384	gpu6.weights	10874306560	-1	pending
blk.38.ffn_down_exps.weight	blk.38.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	6	38	v100_grouped_mxfp4_pending	137303984128	1140850688	gpu6.weights	10874322944	-1	pending
blk.38.ffn_gate_exps.weight	blk.38.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	38	v100_grouped_mxfp4_pending	138444834816	1140850688	gpu6.weights	12015173632	-1	pending
blk.38.ffn_up_exps.weight	blk.38.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	38	v100_grouped_mxfp4_pending	139585685504	1140850688	gpu6.weights	13156024320	-1	pending
blk.38.exp_probs_b	blk.38.exp_probs_b	f32	[256]	source_f32	6	38	ds4_router_f32_i32	140726536192	1024	gpu6.weights	14296875008	-1	pending
blk.38.ffn_gate_inp.weight	blk.38.ffn_gate_inp.weight	f32	[4096x256]	source_f32	6	38	ds4_router_f32_i32	140726537216	4194304	gpu6.weights	14296876032	-1	pending
blk.38.ffn_gate_shexp.weight	blk.38.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	38	v100_shared_fp8_dense_pending	140730731520	8454144	gpu6.weights	14301070336	-1	pending
blk.38.ffn_down_shexp.weight	blk.38.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	38	v100_shared_fp8_dense_pending	140739185664	8454144	gpu6.weights	14309524480	-1	pending
blk.38.ffn_up_shexp.weight	blk.38.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	38	v100_shared_fp8_dense_pending	140747639808	8454144	gpu6.weights	14317978624	-1	pending
blk.38.ffn_norm.weight	blk.38.ffn_norm.weight	f32	[4096]	source_f32	6	38	ds4_control_f32	140756093952	16384	gpu6.weights	14326432768	-1	pending
blk.38.hc_attn_base	blk.38.hc_attn_base	f32	[24]	source_f32	6	38	ds4_hc_control_f32	140756110336	96	gpu6.weights	14326449152	-1	pending
blk.38.hc_attn_fn	blk.38.hc_attn_fn	f32	[16384x24]	source_f32	6	38	ds4_hc_control_f32	140756110432	1572864	gpu6.weights	14326449408	-1	pending
blk.38.hc_attn_scale	blk.38.hc_attn_scale	f32	[3]	source_f32	6	38	ds4_hc_control_f32	140757683296	12	gpu6.weights	14328022272	-1	pending
blk.38.hc_ffn_base	blk.38.hc_ffn_base	f32	[24]	source_f32	6	38	ds4_hc_control_f32	140757683328	96	gpu6.weights	14328022528	-1	pending
blk.38.hc_ffn_fn	blk.38.hc_ffn_fn	f32	[16384x24]	source_f32	6	38	ds4_hc_control_f32	140757683424	1572864	gpu6.weights	14328022784	-1	pending
blk.38.hc_ffn_scale	blk.38.hc_ffn_scale	f32	[3]	source_f32	6	38	ds4_hc_control_f32	140759256288	12	gpu6.weights	14329595648	-1	pending
blk.39.attn_sinks	blk.39.attn_sinks	f32	[64]	source_f32_control	6	39	ds4_attention_control	140759256320	256	gpu6.weights	14329595904	-1	pending
blk.39.attn_compress_ape	blk.39.attn_compress_ape	f32	[512x128]	source_f32	6	39	ds4_compressor_bf16_f32_pending	140759256576	262144	gpu6.weights	14329596160	-1	pending
blk.39.attn_compress_norm.weight	blk.39.attn_compress_norm.weight	f32	[512]	source_f32	6	39	ds4_compressor_bf16_f32_pending	140759518720	2048	gpu6.weights	14329858304	-1	pending
blk.39.attn_compress_gate.weight	blk.39.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	6	39	ds4_compressor_bf16_f32_pending	140759520768	4194304	gpu6.weights	14329860352	-1	pending
blk.39.attn_compress_kv.weight	blk.39.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	6	39	ds4_compressor_bf16_f32_pending	140763715072	4194304	gpu6.weights	14334054656	-1	pending
blk.39.attn_kv_a_norm.weight	blk.39.attn_kv_a_norm.weight	f32	[512]	source_f32_control	6	39	ds4_attention_control	140767909376	2048	gpu6.weights	14338248960	-1	pending
blk.39.attn_q_a_norm.weight	blk.39.attn_q_a_norm.weight	f32	[1024]	source_f32_control	6	39	ds4_attention_control	140767911424	4096	gpu6.weights	14338251008	-1	pending
blk.39.attn_kv_latent.weight	blk.39.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	39	v100_fp8_dequant_f16_hmma_pending	140767915520	2113536	gpu6.weights	14338255104	-1	pending
blk.39.attn_output_a.weight	blk.39.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	39	v100_fp8_dequant_f16_hmma_pending	140770029056	33816576	gpu6.weights	14340368640	-1	pending
blk.39.attn_output_b.weight	blk.39.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	39	v100_fp8_dequant_f16_hmma_pending	140803845632	33816576	gpu6.weights	14374185216	-1	pending
blk.39.attn_q_a.weight	blk.39.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	39	v100_fp8_dequant_f16_hmma_pending	140837662208	4227072	gpu6.weights	14408001792	-1	pending
blk.39.attn_q_b.weight	blk.39.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	39	v100_fp8_dequant_f16_hmma_pending	140841889280	33816576	gpu6.weights	14412228864	-1	pending
blk.39.attn_norm.weight	blk.39.attn_norm.weight	f32	[4096]	source_f32_control	6	39	ds4_attention_control	140875705856	16384	gpu6.weights	14446045440	-1	pending
blk.39.ffn_down_exps.weight	blk.39.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	6	39	v100_grouped_mxfp4_pending	140875722240	1140850688	gpu6.weights	14446061824	-1	pending
blk.39.ffn_gate_exps.weight	blk.39.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	39	v100_grouped_mxfp4_pending	142016572928	1140850688	gpu6.weights	15586912512	-1	pending
blk.39.ffn_up_exps.weight	blk.39.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	39	v100_grouped_mxfp4_pending	143157423616	1140850688	gpu6.weights	16727763200	-1	pending
blk.39.exp_probs_b	blk.39.exp_probs_b	f32	[256]	source_f32	6	39	ds4_router_f32_i32	144298274304	1024	gpu6.weights	17868613888	-1	pending
blk.39.ffn_gate_inp.weight	blk.39.ffn_gate_inp.weight	f32	[4096x256]	source_f32	6	39	ds4_router_f32_i32	144298275328	4194304	gpu6.weights	17868614912	-1	pending
blk.39.ffn_gate_shexp.weight	blk.39.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	39	v100_shared_fp8_dense_pending	144302469632	8454144	gpu6.weights	17872809216	-1	pending
blk.39.ffn_down_shexp.weight	blk.39.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	39	v100_shared_fp8_dense_pending	144310923776	8454144	gpu6.weights	17881263360	-1	pending
blk.39.ffn_up_shexp.weight	blk.39.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	39	v100_shared_fp8_dense_pending	144319377920	8454144	gpu6.weights	17889717504	-1	pending
blk.39.ffn_norm.weight	blk.39.ffn_norm.weight	f32	[4096]	source_f32	6	39	ds4_control_f32	144327832064	16384	gpu6.weights	17898171648	-1	pending
blk.39.hc_attn_base	blk.39.hc_attn_base	f32	[24]	source_f32	6	39	ds4_hc_control_f32	144327848448	96	gpu6.weights	17898188032	-1	pending
blk.39.hc_attn_fn	blk.39.hc_attn_fn	f32	[16384x24]	source_f32	6	39	ds4_hc_control_f32	144327848544	1572864	gpu6.weights	17898188288	-1	pending
blk.39.hc_attn_scale	blk.39.hc_attn_scale	f32	[3]	source_f32	6	39	ds4_hc_control_f32	144329421408	12	gpu6.weights	17899761152	-1	pending
blk.39.hc_ffn_base	blk.39.hc_ffn_base	f32	[24]	source_f32	6	39	ds4_hc_control_f32	144329421440	96	gpu6.weights	17899761408	-1	pending
blk.39.hc_ffn_fn	blk.39.hc_ffn_fn	f32	[16384x24]	source_f32	6	39	ds4_hc_control_f32	144329421536	1572864	gpu6.weights	17899761664	-1	pending
blk.39.hc_ffn_scale	blk.39.hc_ffn_scale	f32	[3]	source_f32	6	39	ds4_hc_control_f32	144330994400	12	gpu6.weights	17901334528	-1	pending
blk.40.attn_sinks	blk.40.attn_sinks	f32	[64]	source_f32_control	7	40	ds4_attention_control	144330994432	256	gpu7.weights	0	-1	pending
blk.40.attn_compress_ape	blk.40.attn_compress_ape	f32	[1024x4]	source_f32	7	40	ds4_compressor_bf16_f32_pending	144330994688	16384	gpu7.weights	256	-1	pending
blk.40.attn_compress_norm.weight	blk.40.attn_compress_norm.weight	f32	[512]	source_f32	7	40	ds4_compressor_bf16_f32_pending	144331011072	2048	gpu7.weights	16640	-1	pending
blk.40.attn_compress_gate.weight	blk.40.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	7	40	ds4_compressor_bf16_f32_pending	144331013120	8388608	gpu7.weights	18688	-1	pending
blk.40.attn_compress_kv.weight	blk.40.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	7	40	ds4_compressor_bf16_f32_pending	144339401728	8388608	gpu7.weights	8407296	-1	pending
blk.40.indexer.compress_ape	blk.40.indexer.compress_ape	f32	[256x4]	source_f32	7	40	ds4_indexer_mixed_pending	144347790336	4096	gpu7.weights	16795904	-1	pending
blk.40.indexer.compress_norm.weight	blk.40.indexer.compress_norm.weight	f32	[128]	source_f32	7	40	ds4_indexer_mixed_pending	144347794432	512	gpu7.weights	16800000	-1	pending
blk.40.indexer.compress_gate.weight	blk.40.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	7	40	ds4_indexer_mixed_pending	144347794944	2097152	gpu7.weights	16800512	-1	pending
blk.40.indexer.compress_kv.weight	blk.40.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	7	40	ds4_indexer_mixed_pending	144349892096	2097152	gpu7.weights	18897664	-1	pending
blk.40.indexer.proj.weight	blk.40.indexer.proj.weight	bf16	[4096x64]	source_bf16	7	40	ds4_indexer_mixed_pending	144351989248	524288	gpu7.weights	20994816	-1	pending
blk.40.indexer.attn_q_b.weight	blk.40.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	7	40	ds4_indexer_mixed_pending	144352513536	8454144	gpu7.weights	21519104	-1	pending
blk.40.attn_kv_a_norm.weight	blk.40.attn_kv_a_norm.weight	f32	[512]	source_f32_control	7	40	ds4_attention_control	144360967680	2048	gpu7.weights	29973248	-1	pending
blk.40.attn_q_a_norm.weight	blk.40.attn_q_a_norm.weight	f32	[1024]	source_f32_control	7	40	ds4_attention_control	144360969728	4096	gpu7.weights	29975296	-1	pending
blk.40.attn_kv_latent.weight	blk.40.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	7	40	v100_fp8_dequant_f16_hmma_pending	144360973824	2113536	gpu7.weights	29979392	-1	pending
blk.40.attn_output_a.weight	blk.40.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	7	40	v100_fp8_dequant_f16_hmma_pending	144363087360	33816576	gpu7.weights	32092928	-1	pending
blk.40.attn_output_b.weight	blk.40.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	7	40	v100_fp8_dequant_f16_hmma_pending	144396903936	33816576	gpu7.weights	65909504	-1	pending
blk.40.attn_q_a.weight	blk.40.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	7	40	v100_fp8_dequant_f16_hmma_pending	144430720512	4227072	gpu7.weights	99726080	-1	pending
blk.40.attn_q_b.weight	blk.40.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	7	40	v100_fp8_dequant_f16_hmma_pending	144434947584	33816576	gpu7.weights	103953152	-1	pending
blk.40.attn_norm.weight	blk.40.attn_norm.weight	f32	[4096]	source_f32_control	7	40	ds4_attention_control	144468764160	16384	gpu7.weights	137769728	-1	pending
blk.40.ffn_down_exps.weight	blk.40.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	7	40	v100_grouped_mxfp4_pending	144468780544	1140850688	gpu7.weights	137786112	-1	pending
blk.40.ffn_gate_exps.weight	blk.40.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	7	40	v100_grouped_mxfp4_pending	145609631232	1140850688	gpu7.weights	1278636800	-1	pending
blk.40.ffn_up_exps.weight	blk.40.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	7	40	v100_grouped_mxfp4_pending	146750481920	1140850688	gpu7.weights	2419487488	-1	pending
blk.40.exp_probs_b	blk.40.exp_probs_b	f32	[256]	source_f32	7	40	ds4_router_f32_i32	147891332608	1024	gpu7.weights	3560338176	-1	pending
blk.40.ffn_gate_inp.weight	blk.40.ffn_gate_inp.weight	f32	[4096x256]	source_f32	7	40	ds4_router_f32_i32	147891333632	4194304	gpu7.weights	3560339200	-1	pending
blk.40.ffn_gate_shexp.weight	blk.40.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	7	40	v100_shared_fp8_dense_pending	147895527936	8454144	gpu7.weights	3564533504	-1	pending
