semantic_tensor_id	source_name	source_dtype	source_shape	owning_gpu	layer_id	byte_length	status
blk.30.attn_compress_gate.weight	blk.30.attn_compress_gate.weight	bf16	[4096x1024]	5	30	8388608	OK
blk.30.attn_compress_kv.weight	blk.30.attn_compress_kv.weight	bf16	[4096x1024]	5	30	8388608	OK
blk.30.indexer.compress_ape	blk.30.indexer.compress_ape	f32	[256x4]	5	30	4096	OK
blk.30.indexer.compress_norm.weight	blk.30.indexer.compress_norm.weight	f32	[128]	5	30	512	OK
blk.30.indexer.compress_gate.weight	blk.30.indexer.compress_gate.weight	bf16	[4096x256]	5	30	2097152	OK
blk.30.indexer.compress_kv.weight	blk.30.indexer.compress_kv.weight	bf16	[4096x256]	5	30	2097152	OK
blk.30.indexer.proj.weight	blk.30.indexer.proj.weight	bf16	[4096x64]	5	30	524288	OK
blk.30.indexer.attn_q_b.weight	blk.30.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	5	30	8454144	OK
blk.30.attn_kv_a_norm.weight	blk.30.attn_kv_a_norm.weight	f32	[512]	5	30	2048	OK
blk.30.attn_q_a_norm.weight	blk.30.attn_q_a_norm.weight	f32	[1024]	5	30	4096	OK
blk.30.attn_kv_latent.weight	blk.30.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	5	30	2113536	OK
blk.30.attn_output_a.weight	blk.30.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	5	30	33816576	OK
blk.30.attn_output_b.weight	blk.30.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	5	30	33816576	OK
blk.30.attn_q_a.weight	blk.30.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	5	30	4227072	OK
blk.30.attn_q_b.weight	blk.30.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	5	30	33816576	OK
blk.30.attn_norm.weight	blk.30.attn_norm.weight	f32	[4096]	5	30	16384	OK
blk.30.ffn_down_exps.weight	blk.30.ffn_down_exps.weight	mxfp4	[2048x4096x256]	5	30	1140850688	OK
blk.30.ffn_gate_exps.weight	blk.30.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	5	30	1140850688	OK
blk.30.ffn_up_exps.weight	blk.30.ffn_up_exps.weight	mxfp4	[4096x2048x256]	5	30	1140850688	OK
blk.30.exp_probs_b	blk.30.exp_probs_b	f32	[256]	5	30	1024	OK
blk.30.ffn_gate_inp.weight	blk.30.ffn_gate_inp.weight	f32	[4096x256]	5	30	4194304	OK
blk.30.ffn_gate_shexp.weight	blk.30.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	5	30	8454144	OK
blk.30.ffn_down_shexp.weight	blk.30.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	5	30	8454144	OK
blk.30.ffn_up_shexp.weight	blk.30.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	5	30	8454144	OK
blk.30.ffn_norm.weight	blk.30.ffn_norm.weight	f32	[4096]	5	30	16384	OK
blk.30.hc_attn_base	blk.30.hc_attn_base	f32	[24]	5	30	96	OK
blk.30.hc_attn_fn	blk.30.hc_attn_fn	f32	[16384x24]	5	30	1572864	OK
blk.30.hc_attn_scale	blk.30.hc_attn_scale	f32	[3]	5	30	12	OK
blk.30.hc_ffn_base	blk.30.hc_ffn_base	f32	[24]	5	30	96	OK
blk.30.hc_ffn_fn	blk.30.hc_ffn_fn	f32	[16384x24]	5	30	1572864	OK
blk.30.hc_ffn_scale	blk.30.hc_ffn_scale	f32	[3]	5	30	12	OK
blk.31.attn_sinks	blk.31.attn_sinks	f32	[64]	5	31	256	OK
blk.31.attn_compress_ape	blk.31.attn_compress_ape	f32	[512x128]	5	31	262144	OK
blk.31.attn_compress_norm.weight	blk.31.attn_compress_norm.weight	f32	[512]	5	31	2048	OK
blk.31.attn_compress_gate.weight	blk.31.attn_compress_gate.weight	bf16	[4096x512]	5	31	4194304	OK
blk.31.attn_compress_kv.weight	blk.31.attn_compress_kv.weight	bf16	[4096x512]	5	31	4194304	OK
blk.31.attn_kv_a_norm.weight	blk.31.attn_kv_a_norm.weight	f32	[512]	5	31	2048	OK
blk.31.attn_q_a_norm.weight	blk.31.attn_q_a_norm.weight	f32	[1024]	5	31	4096	OK
blk.31.attn_kv_latent.weight	blk.31.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	5	31	2113536	OK
blk.31.attn_output_a.weight	blk.31.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	5	31	33816576	OK
blk.31.attn_output_b.weight	blk.31.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	5	31	33816576	OK
blk.31.attn_q_a.weight	blk.31.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	5	31	4227072	OK
blk.31.attn_q_b.weight	blk.31.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	5	31	33816576	OK
blk.31.attn_norm.weight	blk.31.attn_norm.weight	f32	[4096]	5	31	16384	OK
blk.31.ffn_down_exps.weight	blk.31.ffn_down_exps.weight	mxfp4	[2048x4096x256]	5	31	1140850688	OK
blk.31.ffn_gate_exps.weight	blk.31.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	5	31	1140850688	OK
blk.31.ffn_up_exps.weight	blk.31.ffn_up_exps.weight	mxfp4	[4096x2048x256]	5	31	1140850688	OK
blk.31.exp_probs_b	blk.31.exp_probs_b	f32	[256]	5	31	1024	OK
blk.31.ffn_gate_inp.weight	blk.31.ffn_gate_inp.weight	f32	[4096x256]	5	31	4194304	OK
blk.31.ffn_gate_shexp.weight	blk.31.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	5	31	8454144	OK
blk.31.ffn_down_shexp.weight	blk.31.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	5	31	8454144	OK
blk.31.ffn_up_shexp.weight	blk.31.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	5	31	8454144	OK
blk.31.ffn_norm.weight	blk.31.ffn_norm.weight	f32	[4096]	5	31	16384	OK
blk.31.hc_attn_base	blk.31.hc_attn_base	f32	[24]	5	31	96	OK
blk.31.hc_attn_fn	blk.31.hc_attn_fn	f32	[16384x24]	5	31	1572864	OK
blk.31.hc_attn_scale	blk.31.hc_attn_scale	f32	[3]	5	31	12	OK
blk.31.hc_ffn_base	blk.31.hc_ffn_base	f32	[24]	5	31	96	OK
blk.31.hc_ffn_fn	blk.31.hc_ffn_fn	f32	[16384x24]	5	31	1572864	OK
blk.31.hc_ffn_scale	blk.31.hc_ffn_scale	f32	[3]	5	31	12	OK
blk.32.attn_sinks	blk.32.attn_sinks	f32	[64]	5	32	256	OK
blk.32.attn_compress_ape	blk.32.attn_compress_ape	f32	[1024x4]	5	32	16384	OK
blk.32.attn_compress_norm.weight	blk.32.attn_compress_norm.weight	f32	[512]	5	32	2048	OK
blk.32.attn_compress_gate.weight	blk.32.attn_compress_gate.weight	bf16	[4096x1024]	5	32	8388608	OK
blk.32.attn_compress_kv.weight	blk.32.attn_compress_kv.weight	bf16	[4096x1024]	5	32	8388608	OK
blk.32.indexer.compress_ape	blk.32.indexer.compress_ape	f32	[256x4]	5	32	4096	OK
blk.32.indexer.compress_norm.weight	blk.32.indexer.compress_norm.weight	f32	[128]	5	32	512	OK
blk.32.indexer.compress_gate.weight	blk.32.indexer.compress_gate.weight	bf16	[4096x256]	5	32	2097152	OK
blk.32.indexer.compress_kv.weight	blk.32.indexer.compress_kv.weight	bf16	[4096x256]	5	32	2097152	OK
blk.32.indexer.proj.weight	blk.32.indexer.proj.weight	bf16	[4096x64]	5	32	524288	OK
blk.32.indexer.attn_q_b.weight	blk.32.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	5	32	8454144	OK
blk.32.attn_kv_a_norm.weight	blk.32.attn_kv_a_norm.weight	f32	[512]	5	32	2048	OK
blk.32.attn_q_a_norm.weight	blk.32.attn_q_a_norm.weight	f32	[1024]	5	32	4096	OK
blk.32.attn_kv_latent.weight	blk.32.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	5	32	2113536	OK
blk.32.attn_output_a.weight	blk.32.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	5	32	33816576	OK
blk.32.attn_output_b.weight	blk.32.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	5	32	33816576	OK
blk.32.attn_q_a.weight	blk.32.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	5	32	4227072	OK
blk.32.attn_q_b.weight	blk.32.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	5	32	33816576	OK
blk.32.attn_norm.weight	blk.32.attn_norm.weight	f32	[4096]	5	32	16384	OK
blk.32.ffn_down_exps.weight	blk.32.ffn_down_exps.weight	mxfp4	[2048x4096x256]	5	32	1140850688	OK
blk.32.ffn_gate_exps.weight	blk.32.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	5	32	1140850688	OK
blk.32.ffn_up_exps.weight	blk.32.ffn_up_exps.weight	mxfp4	[4096x2048x256]	5	32	1140850688	OK
blk.32.exp_probs_b	blk.32.exp_probs_b	f32	[256]	5	32	1024	OK
blk.32.ffn_gate_inp.weight	blk.32.ffn_gate_inp.weight	f32	[4096x256]	5	32	4194304	OK
blk.32.ffn_gate_shexp.weight	blk.32.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	5	32	8454144	OK
blk.32.ffn_down_shexp.weight	blk.32.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	5	32	8454144	OK
blk.32.ffn_up_shexp.weight	blk.32.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	5	32	8454144	OK
blk.32.ffn_norm.weight	blk.32.ffn_norm.weight	f32	[4096]	5	32	16384	OK
blk.32.hc_attn_base	blk.32.hc_attn_base	f32	[24]	5	32	96	OK
blk.32.hc_attn_fn	blk.32.hc_attn_fn	f32	[16384x24]	5	32	1572864	OK
blk.32.hc_attn_scale	blk.32.hc_attn_scale	f32	[3]	5	32	12	OK
blk.32.hc_ffn_base	blk.32.hc_ffn_base	f32	[24]	5	32	96	OK
blk.32.hc_ffn_fn	blk.32.hc_ffn_fn	f32	[16384x24]	5	32	1572864	OK
blk.32.hc_ffn_scale	blk.32.hc_ffn_scale	f32	[3]	5	32	12	OK
blk.33.attn_sinks	blk.33.attn_sinks	f32	[64]	5	33	256	OK
blk.33.attn_compress_ape	blk.33.attn_compress_ape	f32	[512x128]	5	33	262144	OK
blk.33.attn_compress_norm.weight	blk.33.attn_compress_norm.weight	f32	[512]	5	33	2048	OK
blk.33.attn_compress_gate.weight	blk.33.attn_compress_gate.weight	bf16	[4096x512]	5	33	4194304	OK
blk.33.attn_compress_kv.weight	blk.33.attn_compress_kv.weight	bf16	[4096x512]	5	33	4194304	OK
blk.33.attn_kv_a_norm.weight	blk.33.attn_kv_a_norm.weight	f32	[512]	5	33	2048	OK
blk.33.attn_q_a_norm.weight	blk.33.attn_q_a_norm.weight	f32	[1024]	5	33	4096	OK
blk.33.attn_kv_latent.weight	blk.33.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	5	33	2113536	OK
blk.33.attn_output_a.weight	blk.33.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	5	33	33816576	OK
blk.33.attn_output_b.weight	blk.33.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	5	33	33816576	OK
blk.33.attn_q_a.weight	blk.33.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	5	33	4227072	OK
blk.33.attn_q_b.weight	blk.33.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	5	33	33816576	OK
blk.33.attn_norm.weight	blk.33.attn_norm.weight	f32	[4096]	5	33	16384	OK
blk.33.ffn_down_exps.weight	blk.33.ffn_down_exps.weight	mxfp4	[2048x4096x256]	5	33	1140850688	OK
blk.33.ffn_gate_exps.weight	blk.33.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	5	33	1140850688	OK
blk.33.ffn_up_exps.weight	blk.33.ffn_up_exps.weight	mxfp4	[4096x2048x256]	5	33	1140850688	OK
blk.33.exp_probs_b	blk.33.exp_probs_b	f32	[256]	5	33	1024	OK
blk.33.ffn_gate_inp.weight	blk.33.ffn_gate_inp.weight	f32	[4096x256]	5	33	4194304	OK
blk.33.ffn_gate_shexp.weight	blk.33.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	5	33	8454144	OK
blk.33.ffn_down_shexp.weight	blk.33.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	5	33	8454144	OK
blk.33.ffn_up_shexp.weight	blk.33.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	5	33	8454144	OK
blk.33.ffn_norm.weight	blk.33.ffn_norm.weight	f32	[4096]	5	33	16384	OK
blk.33.hc_attn_base	blk.33.hc_attn_base	f32	[24]	5	33	96	OK
blk.33.hc_attn_fn	blk.33.hc_attn_fn	f32	[16384x24]	5	33	1572864	OK
blk.33.hc_attn_scale	blk.33.hc_attn_scale	f32	[3]	5	33	12	OK
blk.33.hc_ffn_base	blk.33.hc_ffn_base	f32	[24]	5	33	96	OK
blk.33.hc_ffn_fn	blk.33.hc_ffn_fn	f32	[16384x24]	5	33	1572864	OK
blk.33.hc_ffn_scale	blk.33.hc_ffn_scale	f32	[3]	5	33	12	OK
blk.34.attn_sinks	blk.34.attn_sinks	f32	[64]	5	34	256	OK
blk.34.attn_compress_ape	blk.34.attn_compress_ape	f32	[1024x4]	5	34	16384	OK
blk.34.attn_compress_norm.weight	blk.34.attn_compress_norm.weight	f32	[512]	5	34	2048	OK
blk.34.attn_compress_gate.weight	blk.34.attn_compress_gate.weight	bf16	[4096x1024]	5	34	8388608	OK
blk.34.attn_compress_kv.weight	blk.34.attn_compress_kv.weight	bf16	[4096x1024]	5	34	8388608	OK
blk.34.indexer.compress_ape	blk.34.indexer.compress_ape	f32	[256x4]	5	34	4096	OK
blk.34.indexer.compress_norm.weight	blk.34.indexer.compress_norm.weight	f32	[128]	5	34	512	OK
blk.34.indexer.compress_gate.weight	blk.34.indexer.compress_gate.weight	bf16	[4096x256]	5	34	2097152	OK
blk.34.indexer.compress_kv.weight	blk.34.indexer.compress_kv.weight	bf16	[4096x256]	5	34	2097152	OK
blk.34.indexer.proj.weight	blk.34.indexer.proj.weight	bf16	[4096x64]	5	34	524288	OK
blk.34.indexer.attn_q_b.weight	blk.34.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	5	34	8454144	OK
blk.34.attn_kv_a_norm.weight	blk.34.attn_kv_a_norm.weight	f32	[512]	5	34	2048	OK
blk.34.attn_q_a_norm.weight	blk.34.attn_q_a_norm.weight	f32	[1024]	5	34	4096	OK
blk.34.attn_kv_latent.weight	blk.34.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	5	34	2113536	OK
blk.34.attn_output_a.weight	blk.34.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	5	34	33816576	OK
blk.34.attn_output_b.weight	blk.34.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	5	34	33816576	OK
blk.34.attn_q_a.weight	blk.34.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	5	34	4227072	OK
blk.34.attn_q_b.weight	blk.34.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	5	34	33816576	OK
blk.34.attn_norm.weight	blk.34.attn_norm.weight	f32	[4096]	5	34	16384	OK
blk.34.ffn_down_exps.weight	blk.34.ffn_down_exps.weight	mxfp4	[2048x4096x256]	5	34	1140850688	OK
blk.34.ffn_gate_exps.weight	blk.34.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	5	34	1140850688	OK
blk.34.ffn_up_exps.weight	blk.34.ffn_up_exps.weight	mxfp4	[4096x2048x256]	5	34	1140850688	OK
blk.34.exp_probs_b	blk.34.exp_probs_b	f32	[256]	5	34	1024	OK
blk.34.ffn_gate_inp.weight	blk.34.ffn_gate_inp.weight	f32	[4096x256]	5	34	4194304	OK
blk.34.ffn_gate_shexp.weight	blk.34.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	5	34	8454144	OK
blk.34.ffn_down_shexp.weight	blk.34.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	5	34	8454144	OK
blk.34.ffn_up_shexp.weight	blk.34.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	5	34	8454144	OK
blk.34.ffn_norm.weight	blk.34.ffn_norm.weight	f32	[4096]	5	34	16384	OK
blk.34.hc_attn_base	blk.34.hc_attn_base	f32	[24]	5	34	96	OK
blk.34.hc_attn_fn	blk.34.hc_attn_fn	f32	[16384x24]	5	34	1572864	OK
blk.34.hc_attn_scale	blk.34.hc_attn_scale	f32	[3]	5	34	12	OK
blk.34.hc_ffn_base	blk.34.hc_ffn_base	f32	[24]	5	34	96	OK
blk.34.hc_ffn_fn	blk.34.hc_ffn_fn	f32	[16384x24]	5	34	1572864	OK
blk.34.hc_ffn_scale	blk.34.hc_ffn_scale	f32	[3]	5	34	12	OK
blk.35.attn_sinks	blk.35.attn_sinks	f32	[64]	6	35	256	OK
blk.35.attn_compress_ape	blk.35.attn_compress_ape	f32	[512x128]	6	35	262144	OK
blk.35.attn_compress_norm.weight	blk.35.attn_compress_norm.weight	f32	[512]	6	35	2048	OK
blk.35.attn_compress_gate.weight	blk.35.attn_compress_gate.weight	bf16	[4096x512]	6	35	4194304	OK
blk.35.attn_compress_kv.weight	blk.35.attn_compress_kv.weight	bf16	[4096x512]	6	35	4194304	OK
blk.35.attn_kv_a_norm.weight	blk.35.attn_kv_a_norm.weight	f32	[512]	6	35	2048	OK
blk.35.attn_q_a_norm.weight	blk.35.attn_q_a_norm.weight	f32	[1024]	6	35	4096	OK
blk.35.attn_kv_latent.weight	blk.35.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	6	35	2113536	OK
blk.35.attn_output_a.weight	blk.35.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	6	35	33816576	OK
blk.35.attn_output_b.weight	blk.35.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	6	35	33816576	OK
blk.35.attn_q_a.weight	blk.35.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	6	35	4227072	OK
blk.35.attn_q_b.weight	blk.35.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	6	35	33816576	OK
blk.35.attn_norm.weight	blk.35.attn_norm.weight	f32	[4096]	6	35	16384	OK
blk.35.ffn_down_exps.weight	blk.35.ffn_down_exps.weight	mxfp4	[2048x4096x256]	6	35	1140850688	OK
blk.35.ffn_gate_exps.weight	blk.35.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	6	35	1140850688	OK
blk.35.ffn_up_exps.weight	blk.35.ffn_up_exps.weight	mxfp4	[4096x2048x256]	6	35	1140850688	OK
blk.35.exp_probs_b	blk.35.exp_probs_b	f32	[256]	6	35	1024	OK
blk.35.ffn_gate_inp.weight	blk.35.ffn_gate_inp.weight	f32	[4096x256]	6	35	4194304	OK
blk.35.ffn_gate_shexp.weight	blk.35.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	6	35	8454144	OK
blk.35.ffn_down_shexp.weight	blk.35.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	6	35	8454144	OK
blk.35.ffn_up_shexp.weight	blk.35.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	6	35	8454144	OK
blk.35.ffn_norm.weight	blk.35.ffn_norm.weight	f32	[4096]	6	35	16384	OK
blk.35.hc_attn_base	blk.35.hc_attn_base	f32	[24]	6	35	96	OK
blk.35.hc_attn_fn	blk.35.hc_attn_fn	f32	[16384x24]	6	35	1572864	OK
blk.35.hc_attn_scale	blk.35.hc_attn_scale	f32	[3]	6	35	12	OK
blk.35.hc_ffn_base	blk.35.hc_ffn_base	f32	[24]	6	35	96	OK
blk.35.hc_ffn_fn	blk.35.hc_ffn_fn	f32	[16384x24]	6	35	1572864	OK
blk.35.hc_ffn_scale	blk.35.hc_ffn_scale	f32	[3]	6	35	12	OK
blk.36.attn_sinks	blk.36.attn_sinks	f32	[64]	6	36	256	OK
blk.36.attn_compress_ape	blk.36.attn_compress_ape	f32	[1024x4]	6	36	16384	OK
blk.36.attn_compress_norm.weight	blk.36.attn_compress_norm.weight	f32	[512]	6	36	2048	OK
blk.36.attn_compress_gate.weight	blk.36.attn_compress_gate.weight	bf16	[4096x1024]	6	36	8388608	OK
blk.36.attn_compress_kv.weight	blk.36.attn_compress_kv.weight	bf16	[4096x1024]	6	36	8388608	OK
blk.36.indexer.compress_ape	blk.36.indexer.compress_ape	f32	[256x4]	6	36	4096	OK
blk.36.indexer.compress_norm.weight	blk.36.indexer.compress_norm.weight	f32	[128]	6	36	512	OK
blk.36.indexer.compress_gate.weight	blk.36.indexer.compress_gate.weight	bf16	[4096x256]	6	36	2097152	OK
blk.36.indexer.compress_kv.weight	blk.36.indexer.compress_kv.weight	bf16	[4096x256]	6	36	2097152	OK
blk.36.indexer.proj.weight	blk.36.indexer.proj.weight	bf16	[4096x64]	6	36	524288	OK
blk.36.indexer.attn_q_b.weight	blk.36.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	6	36	8454144	OK
blk.36.attn_kv_a_norm.weight	blk.36.attn_kv_a_norm.weight	f32	[512]	6	36	2048	OK
blk.36.attn_q_a_norm.weight	blk.36.attn_q_a_norm.weight	f32	[1024]	6	36	4096	OK
blk.36.attn_kv_latent.weight	blk.36.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	6	36	2113536	OK
blk.36.attn_output_a.weight	blk.36.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	6	36	33816576	OK
blk.36.attn_output_b.weight	blk.36.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	6	36	33816576	OK
blk.36.attn_q_a.weight	blk.36.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	6	36	4227072	OK
blk.36.attn_q_b.weight	blk.36.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	6	36	33816576	OK
blk.36.attn_norm.weight	blk.36.attn_norm.weight	f32	[4096]	6	36	16384	OK
blk.36.ffn_down_exps.weight	blk.36.ffn_down_exps.weight	mxfp4	[2048x4096x256]	6	36	1140850688	OK
blk.36.ffn_gate_exps.weight	blk.36.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	6	36	1140850688	OK
blk.36.ffn_up_exps.weight	blk.36.ffn_up_exps.weight	mxfp4	[4096x2048x256]	6	36	1140850688	OK
blk.36.exp_probs_b	blk.36.exp_probs_b	f32	[256]	6	36	1024	OK
blk.36.ffn_gate_inp.weight	blk.36.ffn_gate_inp.weight	f32	[4096x256]	6	36	4194304	OK
blk.36.ffn_gate_shexp.weight	blk.36.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	6	36	8454144	OK
blk.36.ffn_down_shexp.weight	blk.36.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	6	36	8454144	OK
blk.36.ffn_up_shexp.weight	blk.36.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	6	36	8454144	OK
blk.36.ffn_norm.weight	blk.36.ffn_norm.weight	f32	[4096]	6	36	16384	OK
blk.36.hc_attn_base	blk.36.hc_attn_base	f32	[24]	6	36	96	OK
blk.36.hc_attn_fn	blk.36.hc_attn_fn	f32	[16384x24]	6	36	1572864	OK
blk.36.hc_attn_scale	blk.36.hc_attn_scale	f32	[3]	6	36	12	OK
blk.36.hc_ffn_base	blk.36.hc_ffn_base	f32	[24]	6	36	96	OK
blk.36.hc_ffn_fn	blk.36.hc_ffn_fn	f32	[16384x24]	6	36	1572864	OK
blk.36.hc_ffn_scale	blk.36.hc_ffn_scale	f32	[3]	6	36	12	OK
blk.37.attn_sinks	blk.37.attn_sinks	f32	[64]	6	37	256	OK
blk.37.attn_compress_ape	blk.37.attn_compress_ape	f32	[512x128]	6	37	262144	OK
blk.37.attn_compress_norm.weight	blk.37.attn_compress_norm.weight	f32	[512]	6	37	2048	OK
blk.37.attn_compress_gate.weight	blk.37.attn_compress_gate.weight	bf16	[4096x512]	6	37	4194304	OK
blk.37.attn_compress_kv.weight	blk.37.attn_compress_kv.weight	bf16	[4096x512]	6	37	4194304	OK
blk.37.attn_kv_a_norm.weight	blk.37.attn_kv_a_norm.weight	f32	[512]	6	37	2048	OK
blk.37.attn_q_a_norm.weight	blk.37.attn_q_a_norm.weight	f32	[1024]	6	37	4096	OK
blk.37.attn_kv_latent.weight	blk.37.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	6	37	2113536	OK
blk.37.attn_output_a.weight	blk.37.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	6	37	33816576	OK
blk.37.attn_output_b.weight	blk.37.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	6	37	33816576	OK
blk.37.attn_q_a.weight	blk.37.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	6	37	4227072	OK
blk.37.attn_q_b.weight	blk.37.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	6	37	33816576	OK
blk.37.attn_norm.weight	blk.37.attn_norm.weight	f32	[4096]	6	37	16384	OK
blk.37.ffn_down_exps.weight	blk.37.ffn_down_exps.weight	mxfp4	[2048x4096x256]	6	37	1140850688	OK
blk.37.ffn_gate_exps.weight	blk.37.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	6	37	1140850688	OK
blk.37.ffn_up_exps.weight	blk.37.ffn_up_exps.weight	mxfp4	[4096x2048x256]	6	37	1140850688	OK
blk.37.exp_probs_b	blk.37.exp_probs_b	f32	[256]	6	37	1024	OK
blk.37.ffn_gate_inp.weight	blk.37.ffn_gate_inp.weight	f32	[4096x256]	6	37	4194304	OK
blk.37.ffn_gate_shexp.weight	blk.37.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	6	37	8454144	OK
blk.37.ffn_down_shexp.weight	blk.37.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	6	37	8454144	OK
blk.37.ffn_up_shexp.weight	blk.37.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	6	37	8454144	OK
blk.37.ffn_norm.weight	blk.37.ffn_norm.weight	f32	[4096]	6	37	16384	OK
blk.37.hc_attn_base	blk.37.hc_attn_base	f32	[24]	6	37	96	OK
blk.37.hc_attn_fn	blk.37.hc_attn_fn	f32	[16384x24]	6	37	1572864	OK
blk.37.hc_attn_scale	blk.37.hc_attn_scale	f32	[3]	6	37	12	OK
blk.37.hc_ffn_base	blk.37.hc_ffn_base	f32	[24]	6	37	96	OK
blk.37.hc_ffn_fn	blk.37.hc_ffn_fn	f32	[16384x24]	6	37	1572864	OK
blk.37.hc_ffn_scale	blk.37.hc_ffn_scale	f32	[3]	6	37	12	OK
blk.38.attn_sinks	blk.38.attn_sinks	f32	[64]	6	38	256	OK
blk.38.attn_compress_ape	blk.38.attn_compress_ape	f32	[1024x4]	6	38	16384	OK
blk.38.attn_compress_norm.weight	blk.38.attn_compress_norm.weight	f32	[512]	6	38	2048	OK
blk.38.attn_compress_gate.weight	blk.38.attn_compress_gate.weight	bf16	[4096x1024]	6	38	8388608	OK
blk.38.attn_compress_kv.weight	blk.38.attn_compress_kv.weight	bf16	[4096x1024]	6	38	8388608	OK
blk.38.indexer.compress_ape	blk.38.indexer.compress_ape	f32	[256x4]	6	38	4096	OK
blk.38.indexer.compress_norm.weight	blk.38.indexer.compress_norm.weight	f32	[128]	6	38	512	OK
blk.38.indexer.compress_gate.weight	blk.38.indexer.compress_gate.weight	bf16	[4096x256]	6	38	2097152	OK
blk.38.indexer.compress_kv.weight	blk.38.indexer.compress_kv.weight	bf16	[4096x256]	6	38	2097152	OK
blk.38.indexer.proj.weight	blk.38.indexer.proj.weight	bf16	[4096x64]	6	38	524288	OK
